id,name,latitude,longitude,address,opening_hours,phone,website,suburb,city,created_at,updated_at
4007,Unnamed Venue,-37.808532,144.970723,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4534,Chatime,-37.8102884,144.9629555,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4008,A Thousand Blessings,-37.8160197,145.0018998,"251 Highett Street, Richmond",null,null,null,Richmond,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4009,Life. Kitchen,-37.8142085,145.0046129,"94 Buckingham Street, Richmond",null,null,http://www.life-kitchen.com.au,Richmond,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4010,Gypsey & Musquito,-37.8192242,145.0043425,"382 Bridge Road, Richmond",null,null,http://gypseyandmusquito.com.au,Richmond,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4011,Cafe Bourgeois,-37.8132871,144.9410614,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4012,Red Bird Cafe,-37.8053239,144.9940923,"161 Gipps Street, Abbotsford",Mo-Fr 07:00-15:00; Sa 08:00-15:00; Su off,null,null,Abbotsford,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4013,Café Bisqui,-37.816372,144.970547,null,Mo-Fr 7:00-16:00; Sa 8:00-14:00,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4014,The Fair Trader,-37.815598,144.971982,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4015,Three Bags Full,-37.8073914,144.9965445,60 Nicholson Street,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4016,HiRize Bakery Cafe,-37.8161514,144.9530143,"200 Spencer Street, Melbourne",null,null,null,Melbourne,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4017,In a Rush,-37.817511,144.9529383,null,Mo-Su 08:00-20:00,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4018,Hot Poppy Cafe,-37.8047581,144.9490968,"9 Errol Street, North Melbourne",Mo-Su 07:30-17:00; PH 07:30-17:00,+61 3 9326 9299,https://www.hotpoppycafe.com.au/,North Melbourne,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4019,Cafe Piccolina,-37.795398,144.955647,null,Mo-Su 08:00-15:00,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4020,Citrus,-37.7832134,144.9841088,252 St Georges Road,null,null,https://www.facebook.com/citrusfitzroy/,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4021,Zoo Bakery,-37.7835473,144.9531253,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4022,So & So,-37.7809563,144.9325295,"206 Mount Alexander Road, Travancore",null,null,null,Travancore,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4023,Earl Canteen,-37.814848,144.9587438,"500 Bourke Street, Melbourne",null,+61 3 9600 1995,https://www.earlcanteen.com.au/,Melbourne,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4024,Twenty & Six,-37.8026618,144.9475391,"594 Queensberry Street, North Melbourne",Mo-Fr 07:30-15:30;Sa-Su 08:00-15:30,null,null,North Melbourne,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4025,Cottle on Coventry,-37.832243,144.958107,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4026,Grain 717,-37.8182232,144.9501342,717 Bourke Street,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4027,Café Cavallino,-37.8184335,144.95028,717 Bourke Street,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4028,KereKere Green,-37.8149104,144.9792572,null,"Mo-Fr 06:30-16:00; Sa, Su 08:00-16:00",null,https://www.kerekere.org/,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4029,Global Kitchen Cafe,-37.808452,144.968706,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4030,Dukes Coffee Roasters,-37.8167849,144.9661412,Flinders Lane,Mo-Fr 07:00-16:30; Sa 08:00-17:00; Su off,null,https://www.dukescoffee.com.au/,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4031,Hugo's Express,-37.8178619,144.9548526,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4032,The Queensberry Pour House,-37.8042408,144.962033,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4033,STREAT,-37.8064154,144.9901235,"66 Cromwell Street, Collingwood",null,null,null,Collingwood,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4034,In A Rush,-37.821874,144.9447899,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4035,Capri,-37.8140397,144.9428674,"28 Aquitania Way, Docklands",Mo-Sa 07:00-13:30,null,null,Docklands,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4036,Tutto,-37.8008602,144.9665693,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4037,Aroma Cafe,-37.8384862,144.9899771,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4038,Federal Coffee Palace,-37.813982,144.9632917,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4039,The Workers' Food Room,-37.815458,144.963089,349 Little Collins Street,Mo-Fr 04:30-14:00+,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4040,JT's VICE Coffee Bar,-37.8059679,144.9484673,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4041,Altius Coffee Brewers,-37.819714,144.9564536,null,Mo-Fr 07:00-16:00,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4042,Cafe Krema,-37.8054607,144.9633604,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4043,Traveller Coffee,-37.8114318,144.971205,"14 Crossley Street, Melbourne","Mo-Fr 07:00-17:00; Sa,Su off",null,null,Melbourne,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4044,My Stubbon Cousin,-37.8196533,144.9953966,21 - 31 Goodwood Street,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4045,ACspresSO Cafe,-37.8099748,144.9922714,"2 Regent Street, Richmond",null,null,http://www.acso.org.au/acspresso/,Richmond,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4046,Stand Up Cafe,-37.8201673,144.9566388,"Mercantile Place, Melbourne",Mo-Fr 07:00-15:00,null,null,Melbourne,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4047,Allpress Roastery,-37.8065212,144.9891319,"80 Rupert Street, Collingwood",Mo-Fr 07:00-16:00; Sa-Su 08:00-16:00,null,https://au.allpressespresso.com/allpress-roastery-cafes/melbourne-roastery-cafe/,Collingwood,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4048,Spirit of Thai,-37.8416071,144.938871,"154 Rouse Street, Port Melbourne",null,null,http://www.spiritofthai.com.au,Port Melbourne,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4049,Cafe 410 at World of Style,-37.8294954,144.9556641,410 City Road,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4050,Unnamed Venue,-37.8242051,144.9917605,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4051,Disciples Of Epicurus,-37.8160124,144.9633324,"16 Equitable Place, Melbourne",Mo-Fr 07:00-14:00,+61 3 9600 2506,http://madamimadam.com/,Melbourne,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4052,My Sushi,-37.8161557,144.9846178,null,"Mo-Fr 10:30-15:30,17:00-20:00",+61 3 9419 0095,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4053,Laurent Boulangerie Patisserie,-37.8161942,144.984965,"148 Wellington Parade, East Melbourne","Mo-Fr 07:00-18:00; Sa,Su 07:00-18:00",null,null,East Melbourne,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4054,Caps Cafe,-37.8397691,144.9154689,"200 The Boulevard, Port Melbourne",null,null,http://www.lifesavingvictoria.com.au/www/html/1720-caps-cafe.asp,Port Melbourne,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4055,Kebab & Gözleme Cafe,-37.8190181,144.9473459,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4056,Georgie's on Cambridge,-37.804436,144.985751,null,Mo-Fr 6:00-15:45; Sa 8:00-13:30,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4057,Made in Sud,-37.80833,144.9905463,"31 Islington Street, Collingwood",null,null,null,Collingwood,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4058,The Grain Store,-37.819583,144.9569289,"517 Flinders Lane, Melbourne",null,null,null,Melbourne,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4059,Henry & the Fox,-37.8173118,144.9568668,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4060,Cafe Alfretti,-37.8461087,144.9843756,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4061,Di Bella Coffee,-37.8101565,144.9571385,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4062,Mister Zen,-37.8456372,144.9858866,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4063,Pepper,-37.7870662,144.9293574,"44 Pin Oak Crescent, Flemington",Mo-Fr 07:00-15:00; Sa-Su 08:00-15:00; PH off,null,null,Flemington,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4064,Wolf and Hound,-37.7865075,144.9291899,60 Pin Oak Crescent,Mo-Sa 07:00-16:00,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4065,Wild Timor Coffee Co.,-37.7986544,144.9654934,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4066,Chocolate Arcade,-37.815099,144.965765,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4067,Caffe Chiera,-37.8067338,144.9891349,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4068,All Good,-37.8520028,144.9806355,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4069,Galleria,-37.8480195,144.9791251,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4070,Romano's,-37.8428049,144.995471,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4071,In A Rush,-37.8342625,144.9735094,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4072,Wee Bird,-37.8439628,144.9778926,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4073,St. Brew,-37.8196739,144.9511872,"700 Collins Street, Docklands",null,+61 3 9670 1883,null,Docklands,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4074,Degani Bakery Cafe,-37.8199126,144.9505437,"710 Collins Street, Docklands",null,null,https://www.degani.com.au/,Docklands,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4075,Richmond Hill Cafe & Larder,-37.8178204,144.9914647,"48-50 Bridge Road, Richmond",null,null,rhcl.com.au,Richmond,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4076,Joe's Eatery,-37.7996061,144.9544576,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4077,Unnamed Venue,-37.7945918,144.9788489,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4078,Beeter Swit,-37.795159,144.9791681,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4079,Cafe Box,-37.813,144.967947,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4080,Queensberry Lunchbar,-37.80235,144.9447687,682 Queensberry Street,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4081,Proud Sprout,-37.8053633,144.985785,"41 Peel Street, Collingwood",null,null,null,Collingwood,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4082,Foxtrot Café,-37.8315597,144.9471167,204 Gladstone Street,Mo-Fr 07:00-16:00,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4083,EARL Canteen,-37.8191106,144.9558503,"567 Collins Street, Melbourne",Mo-Fr,null,null,Melbourne,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4084,Strozzi,-37.8167054,144.9630762,333 Collins Street,Mo-Fr 07:00-17:00,+61 3 9629 4844,https://www.strozzi.com.au/,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4085,Rock Paper Scissors,-37.8421836,144.9398977,136 Rouse,null,+61 3 9676 9917,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4086,Doughboys,-37.81595,144.957933,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4087,Plug Nickel,-37.8051621,144.983949,"7 Peel Street, Collingwood",Mo-Fr 07:00-15:00; Sa-Su 08:00-15:00; Th-Su 15:30-22:00,null,https://www.plugnickel.com.au,Collingwood,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4088,Avist Cafe,-37.7983103,144.9528089,"97 Flemington Road, North Melbourne",null,+61 3 9329 0790,null,North Melbourne,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4089,Professors Walk Cafe,-37.7981416,144.9595503,11 Professors Walk,Mo-Fr 09:00-17:00,+61 3 9347 9184,https://www.professorswalkcafe.com/,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4090,Cafe Tre Sette,-37.8032576,144.9617931,"139 Bouverie Street, Carlton",Mo-Fr 07:00-17:00,+61 3 9347 5173,null,Carlton,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4091,Briscola Cafe,-37.8024198,144.9613454,"157 Pelham Street, Carlton",Mo-Fr 07:00-18:00,+61 3 9347 3636,https://whatson.melbourne.vic.gov.au/eat-and-drink/briscola-cafe,Carlton,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4092,Cafenatics,-37.821834,144.962369,Freshwater Place,null,+61 3 9682 6759,https://www.cafenatics.com.au/locations/shop-13-freshwater-place,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4093,Hash Cafe,-37.8123737,144.9605584,Hardware Street,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4094,Bluestones Cafe,-37.815373,144.9585863,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4095,Cafe Euro,-37.8152176,144.9590837,"488 Bourke Street, Melbourne",null,null,null,Melbourne,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4096,Original Sushi Cafe,-37.8151693,144.9592869,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4097,Sidearm,-37.8279891,144.9497198,200 Normanby Road,null,null,http://sidearm.com.au/,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4098,Top Tea,-37.8091334,144.9606099,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4099,Moo Moo Milk Bar,-37.7755285,144.9489674,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4100,Mr Fox,-37.775238,144.9490581,null,null,+61 3 9388 0306,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4101,Hudson Coffee,-37.8188485,144.9594634,15 William Street,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4102,Hudson Coffee,-37.8100407,144.9630212,211 La Trobe Street,null,null,https://www.hudsonscoffee.com.au,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4103,Stovetop,-37.8034586,144.9606811,"128 Leicester Street, Carlton",Mo-Fr 07:00-17:00; Sa-Su 08:00-16:00,null,http://www.stovetop.com.au/#about,Carlton,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4104,Touchwood,-37.819564,145.0075537,480 Bridge Road,Mo-Fr 07:00-16:00; Sa-Su 07:30-16:30,null,https://www.touchwoodcafe.com/,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4105,The Journal Cafe,-37.8169101,144.965784,253 Flinders Lane,Mo-Th 07:00-20:00; Sa-Su 08:00-17:00; Fr 07:00-21:00,+61 3 9650 4399,https://www.journalcafemelbourne.com/,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4106,T-Roy Browns,-37.819258,144.9619275,365 Flinders Street,Mo-Fr 06:30-15:30,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4107,Bowery to Williamsburg,-37.8161924,144.9701951,"16 Oliver Lane, Melbourne",Mo-Fr 07:30-14:30; Sa-Su 08:30-14:30,+61 3 9077 0162,https://www.bowerytowilliamsburg.com.au/,Melbourne,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4108,Piccolocino,-37.816772,144.9566717,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4109,Sojo To Go,-37.8050173,144.984725,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4110,Koko Black Chocolate,-37.8143703,144.9640406,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4111,Lincoln Bakery Cafe,-37.8011716,144.9625798,154 Bouverie Street,null,+61 3 9347 5940,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4112,Shed Café,-37.824189,144.9556711,null,null,null,https://mcec.com.au/plan-an-event/food-and-beverage/retail,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4113,Plenary Café,-37.8251369,144.9531076,null,null,null,https://mcec.com.au/plan-an-event/food-and-beverage/retail,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4114,Tiamo,-37.7981827,144.9671674,305 Lygon Street,12:00-21:30,+61 3 9347 5759,https://www.tiamo.com.au,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4115,Degraves Street,-37.8171906,144.9657758,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4116,Mid Square Coffee,-37.8027048,144.9642262,"119 Pelham Street, Carlton",Mo-Th 07:00-14:30; Fr 07:00-14:00,null,null,Carlton,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4117,Cafe Safi,-37.8433452,144.9776768,484 St Kilda Road,Mo-Fr 06:00-17:00,+61 3 9077 0633,https://www.cafesafi.com.au/,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4118,Campos,-37.7971996,144.9697182,144 Elgin Street,Mo-Fr 07:00-16:00; Sa-Su 08:00-16:00,+61 3 9347 7445,https://camposcoffee.com/,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4119,Health Studio and Backyard Cafe,-37.8015916,144.9661084,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4120,Moon Mart,-37.805952,144.9422906,"13 Stawell Street, West Melbourne",Th-Mo 08:00-15:00,null,http://moonmart.com.au/,West Melbourne,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4121,Cafe Gaia,-37.8382426,144.9892938,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4122,Xpressomondo,-37.8170387,144.9655773,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4123,The Fitz,-37.7967671,144.9786367,347 Brunswick Street,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4124,Cherry & Twigs Cafe,-37.82004,144.9557185,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4125,pg.2,-37.8256871,144.9990093,207 Swan Street,"Mo-Fr 06:30-16:00, Sa-Su 08:00-16:00",null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4126,Zouki Cafe,-37.8119043,144.9775796,null,Mo-Fr 06:30-17:30,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4127,The Coffee Club,-37.8122596,144.9379903,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4128,La Latteria,-37.797415,144.97114,104 Elgin Street,Mo-Sa 09:00-18:00,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4129,Degraves Espresso Bar,-37.8171236,144.9656216,23 Degraves Street,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4130,SeedLing Cafe,-37.817015,144.9653734,Lingham Lane,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4131,Faces & Places,-37.8049354,144.9494489,"6 Errol Street, North Melbourne",null,null,null,North Melbourne,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4132,Myrtle Cafe,-37.8029913,144.9073392,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4133,Footscray Milking Station,-37.8030304,144.9038807,35 Bunbury Street,Mo-Fr 06:30-15:00; Sa-Su 07:30-15:00,+61 3 9029 9240,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4134,Cleaver & Quill Cafe,-37.8014271,144.9775045,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4135,Republic,-37.8390844,144.9915223,158-160 Toorak Road,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4136,Smith and Deli,-37.8014628,144.9787111,"111 Moor Street, Fitzroy",null,null,https://www.smithanddaughters.com/smith-deli,Fitzroy,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4137,La Petite Crêperie,-37.8138954,144.9615104,32 Hardware Lane,null,null,https://www.lapetitecreperie.com.au/,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4138,Unnamed Venue,-37.7946063,144.9793332,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4139,Auction Rooms,-37.8024964,144.9495169,103-107 Errol Street,Mo-Fr 07:00-17:00; Sa-Su 07:30-17:00,+61 3 9326 7749,https://www.auctionroomscafe.com.au/,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4140,Coffee Geek Brewers,-37.8389948,144.9906419,"81 Davis Avenue, South Yarra",07:00-15:00,null,null,South Yarra,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4141,Square and Compass,-37.8096886,144.9839138,null,null,+61 3 9416 4914,http://squareandcompass.com.au/,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4142,Be The Duck,-37.8163899,145.0090352,"131 Burnley Street, Richmond",Mo-Th 06:00-13:30; Fr 05:00-20:30; Sa off; Su off; PH off,null,null,Richmond,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4143,EARL Canteen,-37.8148557,144.9586903,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4144,Soul Soup,-37.8054556,144.9643665,55 Cardigan Street,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4145,Prime House,-37.8148316,144.9587712,"500 Bourke Street, Melbourne",null,null,null,Melbourne,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4146,Wild Dogs Cafe,-37.7823512,144.9510713,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4147,Unnamed Venue,-37.7844386,144.9515139,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4148,Higher Ground,-37.8159784,144.9530202,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4149,Two Birds One Stone,-37.8380714,144.9939255,12 Claremont Street,null,+61 3 9827 1228,https://www.twobirdsonestonecafe.com.au/,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4150,St Ali Coffee Roasters,-37.8313313,144.9604687,12-18 Yarra Place,Mo-Su 07:00-18:00,+61 3 9686 2990,https://stali.com.au/,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4151,Hopetoun Tea Rooms,-37.8157821,144.9647018,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4152,Serotonin Eatery,-37.8281633,145.0090979,52 Madden Grove,We-Th 08:00-14:00; Fr 08:00-15:00; Sa-Su 08:30-15:00,+61 3 9108 1507,https://www.serotonindealer.com,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4153,Roadhaven Cafe,-37.8084519,144.9018378,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4154,Market Lane Coffee,-37.7986545,144.968513,"176 Faraday Street, Carlton",Mo-Sa 07:00-16:00; Su 08:00-16:00,null,https://marketlane.com.au/,Carlton,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4155,Cafenatics,-37.8141709,144.9676132,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4156,Parcs,-37.8140374,144.9673718,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4157,Dirty Apron,-37.790641,144.997134,"47 Ramsden Street, Clifton Hill",null,null,null,Clifton Hill,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4158,Coffee Peddlr,-37.8074085,144.9929792,"203 Langridge Street, Abbotsford",null,null,https://www.coffeepeddlr.com.au/,Abbotsford,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4159,Vietnamese Deli,-37.7886588,144.9718262,693 Rathdowne Street,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4160,De Gusto,-37.8186255,144.9473022,"766 Bourke Street, Docklands",Mo-Fr 06:30-16:00; Sa 06:00-11:30,null,null,Docklands,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4161,Merlo Coffee Roasters,-37.8071391,144.9560363,null,null,+61 3 9326 6685,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4162,Code Black Coffee,-37.8042375,144.9536691,"119 Howard Street, North Melbourne",null,+61 3 9329 1810,null,North Melbourne,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4163,Healthy Vibe Gourmet Dumplings,-37.8388216,144.9937056,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
4164,Cinque 5,-37.8391499,144.9938105,null,null,null,null,null,null,2025-06-26 06:43:36.309506,2025-06-26 06:43:36.309506
